"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"22"	22	"Spectrogram 1"	1	793.2317357	793.6409056	4812.665	12538.259	5749.365	0.254	6524.561	12273.926	7795.02	"6546.094;6503.027;6330.762;6373.828;6632.227;6610.693;6589.160;6481.494;6610.693;6589.160;6589.160;6546.094;6546.094;6589.160;6546.094;6438.428;6373.828;6373.828;6330.762;6330.762;6503.027;6546.094"	"6804.492;6826.025;6524.561;7450.488;7708.887;9345.410;9819.141;9474.609;9194.678;8677.881;8247.217;7795.020;7622.754;7558.154;7428.955;7428.955;6890.625;6718.359;6718.359;6696.826;6718.359;6804.492"	"7041.357;7041.357;7105.957;8936.279;10852.734;12295.459;12360.059;12316.992;12295.459;12295.459;12295.459;12101.660;12101.660;12101.660;11843.262;11670.996;11434.131;7988.818;7601.221;8096.484;8031.885;7601.221"	0.057	12	12295.459	308.625	"M"
"23"	23	"Spectrogram 1"	1	793.9477831	794.3313799	4939.314	12728.232	5663.232	0.2358	6610.693	12273.926	7902.686	"6546.094;6481.494;6352.295;6567.627;6955.225;6976.758;6782.959;6589.160;6675.293;6653.760;6524.561;6459.961;6524.561;6589.160;6567.627;6524.561;6524.561;6330.762;6330.762;6503.027;6567.627"	"6804.492;6804.492;6826.025;7665.820;7902.686;9539.209;9754.541;9539.209;9259.277;9151.611;7558.154;6739.893;6782.959;6912.158;6976.758;6804.492;6782.959;6739.893;6653.760;6675.293;6782.959"	"7019.824;6998.291;7536.621;9431.543;11498.730;12273.926;12446.191;12467.725;12489.258;12489.258;12338.525;11498.730;11304.932;11304.932;11391.064;10831.201;10917.334;10723.535;9302.344;7084.424;7795.020"	0	10	12446.191	161.434	"M"
"24"	24	"Spectrogram 1"	1	794.6638305	795.0218542	4875.989	12664.908	4177.441	0.1451	8118.018	12295.459	9991.406	"6546.094;6373.828;6309.229;6330.762;6696.826;6696.826;7062.891;6330.762;6567.627;6416.895;6309.229;11993.994;11025.000;10637.402;10228.271;9776.074;9194.678;8720.947;8311.816;8074.951"	"6804.492;6804.492;6653.760;6826.025;7687.354;9366.943;10486.670;9689.941;8354.883;9560.742;7558.154;12381.592;11670.996;11025.000;10594.336;10292.871;9582.275;9173.145;8677.881;8204.150"	"6976.758;6955.225;6976.758;7515.088;9388.477;11541.797;12424.658;12403.125;12467.725;12467.725;12489.258;12596.924;12403.125;11993.994;11520.264;11025.000;10658.936;10422.070;10508.203;9754.541"	3.873	6	12403.125	320.495	"M"
"25"	25	"Spectrogram 1"	1	794.766123	795.3798779	4559.367	13361.478	5727.832	0.254	7192.09	12919.922	9539.209	"6739.893;6352.295;7149.023;12661.523;12015.527;11089.600;10723.535;10314.404;9819.141;9280.811;8742.480;8397.949;8074.951;7902.686;7601.221;7364.355;6847.559;6330.762;6158.496;6201.562;6180.029;6352.295;6330.762;6309.229;6287.695;6352.295;6373.828;6416.895;6503.027;6330.762;6309.229;6352.295;6524.561;6438.428"	"9905.273;9474.609;13113.721;13135.254;12833.789;12338.525;11391.064;10745.068;10486.670;10012.939;9474.609;9000.879;8397.949;8182.617;7967.285;7881.152;7450.488;7364.355;7149.023;7213.623;7428.955;7515.088;7493.555;7450.488;7536.621;7558.154;7385.889;7558.154;7192.090;6869.092;6869.092;7062.891;6912.158;6804.492"	"12403.125;12403.125;13221.387;13242.920;13221.387;13135.254;13049.121;12101.660;11326.465;11003.467;10637.402;10422.070;10056.006;9840.674;9496.143;9216.211;9130.078;10443.604;12338.525;10465.137;10443.604;10400.537;10163.672;9883.740;9819.141;9905.273;10249.805;9431.543;9237.744;8807.080;9151.611;9345.410;8893.213;8914.746"	-9.388	13	13199.854	45.107	"F"
"26"	26	"Spectrogram 1"	1	795.6867554	796.0192059	4939.314	12601.583	5361.768	0.1814	6589.16	11950.928	7988.818	"6481.494;6524.561;6782.959;6782.959;6653.760;6524.561;6352.295;6503.027;6567.627;6503.027;6438.428;6459.961;6567.627;6567.627;6567.627;6567.627;6546.094"	"6739.893;6998.291;7536.621;8118.018;9646.875;9582.275;8893.213;9022.412;7708.887;7084.424;6804.492;6782.959;7041.357;6890.625;6869.092;6869.092;6869.092"	"7062.891;7708.887;9646.875;11477.197;12295.459;12360.059;11993.994;12144.727;11929.395;11649.463;11757.129;11886.328;11714.062;11261.865;10443.604;10658.936;10917.334"	0.668	2	12381.592	157.873	"M"
"27"	27	"Spectrogram 1"	1	796.3005103	796.658534	4749.34	12791.557	5684.766	0.1995	6589.16	12273.926	8139.551	"6481.494;6610.693;6890.625;6955.225;6632.227;6481.494;6352.295;6459.961;6459.961;6438.428;6524.561;6481.494;6524.561;6546.094;6438.428;6352.295;6352.295;6416.895"	"6826.025;7515.088;7902.686;9410.010;9840.674;9216.211;8118.018;8182.617;7708.887;6826.025;6718.359;7364.355;6976.758;6804.492;6804.492;6718.359;6696.826;6696.826"	"7450.488;8914.746;10637.402;12209.326;12381.592;12510.791;12532.324;12467.725;12037.061;12080.127;12015.527;11950.928;11757.129;11326.465;11089.600;10099.072;9280.811;8656.348"	-0.628	5	9366.943	91.4	"M"
"28"	28	"Spectrogram 1"	1	796.9909846	797.3234351	4749.34	12791.557	5641.699	0.2177	6589.16	12230.859	9022.412	"6416.895;6696.826;7041.357;7192.090;6761.426;6309.229;6373.828;6395.361;6309.229;6287.695;6416.895;6567.627;6503.027;6567.627;6438.428;6373.828;6567.627;6503.027"	"6847.559;7665.820;8419.482;9560.742;9905.273;9345.410;9259.277;9410.010;8074.951;7450.488;7472.021;7493.555;7428.955;6869.092;6782.959;6632.227;6675.293;6696.826"	"7515.088;9366.943;11240.332;12209.326;12510.791;12489.258;12553.857;12553.857;12144.727;12230.859;12209.326;12187.793;11649.463;11735.596;10292.871;9302.344;9194.678;9991.406"	-0.489	6	12618.457	318.121	"M"
"29"	29	"Spectrogram 1"	1	797.5280201	798.1929213	4622.691	13488.127	5254.102	0.2358	7493.555	12747.656	9302.344	"6459.961;6546.094;6696.826;12553.857;12058.594;11025.000;10314.404;10034.473;9646.875;9216.211;9194.678;8742.480;8441.016;8268.750;8096.484;7881.152;7601.221;7019.824;6287.695;6244.629;6481.494;6330.762;6373.828;6287.695;6438.428;6373.828;6546.094;6567.627;6459.961;6696.826;6330.762;6438.428;6373.828;6546.094;6610.693;6567.627;6481.494"	"6761.426;6782.959;12424.658;13049.121;12962.988;12403.125;11025.000;10486.670;10206.738;9603.809;9431.543;9151.611;8591.748;8484.082;8161.084;8204.150;7902.686;7644.287;7428.955;7450.488;7730.420;7751.953;7945.752;7838.086;7450.488;7665.820;7644.287;7859.619;7795.020;7622.754;7428.955;6718.359;6675.293;6782.959;6933.691;6912.158;6804.492"	"6998.291;7019.824;12962.988;13242.920;13285.986;13264.453;12855.322;11993.994;11154.199;10637.402;10379.004;10142.139;9905.273;10163.672;9043.945;9237.744;8828.613;9022.412;11304.932;9905.273;9646.875;10099.072;9819.141;10056.006;9517.676;9603.809;9280.811;9388.477;9410.010;9431.543;9302.344;9194.678;8484.082;8570.215;8613.281;8613.281;8807.080"	0.066	13	13135.254	316.934	"F"
"30"	30	"Spectrogram 1"	1	798.2952138	798.6532375	4812.665	13044.855	5792.432	0.1995	6632.227	12424.658	8656.348	"6373.828;6675.293;6847.559;7213.623;7127.490;6718.359;6373.828;6373.828;6416.895;6567.627;6610.693;6610.693;6481.494;6459.961;6438.428;6416.895;6438.428;6567.627"	"6739.893;7515.088;7816.553;9302.344;10120.605;9905.273;9453.076;8634.814;7472.021;6976.758;7342.822;7493.555;6912.158;6718.359;6696.826;6696.826;6782.959;6782.959"	"7730.420;7967.285;10099.072;11843.262;12618.457;12683.057;12618.457;12510.791;12424.658;11821.729;12295.459;12316.992;11735.596;11304.932;10938.867;10809.668;10895.801;9840.674"	0.838	4	12596.924	146.003	"M"
"31"	31	"Spectrogram 1"	1	798.8578225	799.190273	4622.691	12918.206	5878.564	0.1814	6524.561	12403.125	9345.41	"6416.895;6589.160;6782.959;7278.223;6567.627;6201.562;6180.029;6287.695;6330.762;6287.695;6309.229;6503.027;6373.828;6352.295;6352.295;6438.428;6503.027;6438.428"	"6869.092;7687.354;8634.814;9754.541;9948.340;9603.809;9280.811;8677.881;8311.816;7816.553;7192.090;7708.887;6955.225;6782.959;6696.826;6696.826;6718.359;6826.025"	"7536.621;9388.477;11347.998;12360.059;12661.523;12661.523;12661.523;12295.459;12683.057;12424.658;12037.061;12273.926;12037.061;11068.066;10572.803;10465.137;10099.072;10745.068"	-0.349	6	9733.008	127.011	"M"
