"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"21"	21	"Spectrogram 1"	1	2013.361814	2013.848528	4045.349	12933.721	4500.439	0.2177	5792.432	10292.871	8893.213	"4543.506;6287.695;10012.939;9733.008;9646.875;9625.342;9431.543;9388.477;9194.678;5017.236;5189.502;5727.832;6567.627;6826.025;7062.891;6955.225;6632.227;6589.160;6632.227;6589.160;6589.160;6567.627;6481.494;6610.693;6503.027;6438.428"	"7472.021;12446.191;11175.732;10142.139;9797.607;9776.074;9560.742;9517.676;9453.076;9259.277;7708.887;8225.684;8656.348;8505.615;8376.416;8204.150;8074.951;7945.752;8031.885;8031.885;8118.018;8096.484;8074.951;8139.551;8118.018;8096.484"	"12015.527;12726.123;12769.189;12661.523;11391.064;10938.867;9991.406;9776.074;9840.674;9840.674;9603.809;10422.070;10443.604;10292.871;10034.473;9948.340;9517.676;9625.342;9517.676;9539.209;9625.342;9582.275;9560.742;9474.609;9388.477;9517.676"	2.849	10	12769.189	320.495	"F"
"22"	22	"Spectrogram 1"	1	2013.950994	2014.335242	3874.419	12648.837	5770.898	0.1088	6632.227	12403.125	8376.416	"5361.768;4478.906;5469.434;5749.365;7062.891;7364.355;7213.623;6761.426;6718.359;6653.760;6653.760;6739.893;6718.359;6632.227;6158.496;6201.562;6029.297;5620.166;5534.033;5534.033;5318.701"	"8096.484;5297.168;6739.893;7687.354;8376.416;9388.477;8699.414;8677.881;8720.947;9151.611;9022.412;8720.947;8527.148;8677.881;8677.881;8354.883;8290.283;8419.482;8441.016;8247.217;8225.684"	"10314.404;10335.938;7385.889;8828.613;10981.934;12424.658;12467.725;12446.191;12446.191;12446.191;12424.658;12230.859;12338.525;12338.525;12166.260;12252.393;11929.395;12144.727;12015.527;11950.928;11520.264"	1.84	10	12467.725	255.209	"M"
"23"	23	"Spectrogram 1"	1	2014.693873	2015.052505	4102.326	12762.791	6610.693	0.1088	5857.031	12467.725	8268.75	"4435.840;5490.967;5706.299;6653.760;7019.824;7192.090;6955.225;6847.559;6847.559;6610.693;6610.693;6567.627;6503.027;6244.629;6136.963;5900.098;5921.631;5900.098"	"4995.703;5921.631;7515.088;8139.551;9302.344;9022.412;8828.613;8828.613;9237.744;8527.148;8548.682;8505.615;8505.615;8548.682;8376.416;8204.150;8397.949;8441.016"	"10443.604;7256.689;8979.346;11175.732;12467.725;12489.258;12489.258;12446.191;12467.725;12467.725;12252.393;12252.393;12144.727;12230.859;12273.926;12058.594;12295.459;12252.393"	12.848	8	12489.258	273.014	"M"
"24"	24	"Spectrogram 1"	1	2015.641685	2015.9747	4330.233	12591.86	5813.965	0.0907	6546.094	12360.059	7558.154	"4414.307;4521.973;4974.170;5404.834;6739.893;6826.025;6933.691;6826.025;6653.760;6653.760;6696.826;6653.760;6739.893;6675.293;6567.627;6567.627;6546.094"	"6567.627;5124.902;5641.699;7299.756;7515.088;7773.486;8053.418;8268.750;8247.217;8074.951;7945.752;7816.553;7838.086;7881.152;7730.420;7579.688;7536.621"	"11886.328;11132.666;6869.092;7751.953;10012.939;12467.725;12510.791;12446.191;12381.592;12360.059;12295.459;12467.725;12187.793;12403.125;12467.725;12209.326;12273.926"	6.158	8	12489.258	274.201	"M"
"25"	25	"Spectrogram 1"	1	2016.418026	2017.032822	5925.581	12363.953	4780.371	0.1633	6459.961	11240.332	8354.883	"6309.229;7407.422;10099.072;9969.873;9948.340;9883.740;9862.207;9776.074;9603.809;9151.611;6136.963;6244.629;6481.494;6610.693;6739.893;6632.227;6632.227;6675.293;6653.760;6653.760;6739.893;6610.693;6524.561;6675.293;6826.025;6761.426;6782.959;6826.025;6546.094;6459.961;6632.227;6610.693"	"7988.818;11649.463;10335.938;10163.672;10034.473;9969.873;9905.273;9905.273;9862.207;9776.074;9560.742;7278.223;7342.822;7773.486;9108.545;8936.279;8354.883;7988.818;7988.818;8118.018;8914.746;8914.746;8031.885;8225.684;8699.414;9108.545;9108.545;9043.945;8979.346;8548.682;9065.479;8936.279"	"12080.127;12273.926;12123.193;11434.131;10960.400;10615.869;10206.738;10056.006;9969.873;9948.340;9926.807;9883.740;10228.271;11972.461;12187.793;12187.793;12101.660;12037.061;11993.994;11864.795;11649.463;11304.932;10981.934;10637.402;10292.871;9905.273;9883.740;9926.807;10012.939;10379.004;10809.668;10809.668"	4.327	16	12037.061	294.38	"F"
"26"	26	"Spectrogram 1"	1	2016.56388	2016.896895	3874.419	12591.86	5727.832	0.127	5900.098	11627.93	7665.82	"9603.809;9130.078;4909.570;4995.703;6395.361;6589.160;6632.227;6610.693;6503.027;6459.961;6373.828;6503.027;6589.160;6395.361;6373.828;6503.027;6524.561"	"9862.207;9776.074;9130.078;7235.156;7342.822;7773.486;9108.545;8957.812;8397.949;8053.418;7967.285;8031.885;8914.746;8914.746;7924.219;8096.484;8548.682"	"9969.873;9948.340;9905.273;9883.740;10292.871;12144.727;12252.393;12252.393;12360.059;12230.859;12187.793;12058.594;11843.262;11627.930;11154.199;10723.535;10508.203"	-2.671	10	9905.273	89.026	"M"
"27"	27	"Spectrogram 1"	1	2017.30676	2017.665391	4102.326	12819.767	5835.498	0.0907	6567.627	12403.125	8247.217	"4586.572;5060.303;5577.100;6782.959;7127.490;7213.623;6847.559;6610.693;6718.359;6718.359;6739.893;6782.959;6761.426;6524.561;6589.160;6589.160;6459.961;6309.229"	"7493.555;5857.031;7450.488;8074.951;8699.414;9280.811;9043.945;9022.412;8677.881;8397.949;8548.682;8462.549;8419.482;8268.750;8074.951;8074.951;8333.350;8139.551"	"11132.666;6955.225;8268.750;10508.203;12467.725;12596.924;12489.258;12381.592;12316.992;12489.258;12510.791;12467.725;12123.193;12080.127;12144.727;12360.059;12360.059;11670.996"	-0.07	10	12489.258	235.03	"M"
"28"	28	"Spectrogram 1"	1	2018.331421	2018.664436	4102.326	12648.837	5921.631	0.0907	6481.494	12403.125	7924.219	"4435.840;4414.307;4888.037;5103.369;6610.693;7062.891;7170.557;6912.158;6567.627;6782.959;6718.359;6653.760;6761.426;6675.293;6653.760;6416.895;5620.166"	"7665.820;7256.689;5297.168;7235.156;7558.154;8182.617;8591.748;8656.348;8354.883;8333.350;8161.084;8031.885;8010.352;8010.352;7881.152;7751.953;7644.287"	"12080.127;11778.662;6653.760;7558.154;9733.008;12166.260;12489.258;12510.791;12467.725;12446.191;12295.459;12360.059;12166.260;11993.994;11907.861;11821.729;11800.195"	8.235	8	12510.791	276.575	"M"
"29"	29	"Spectrogram 1"	1	2018.82598	2019.363927	5526.744	12876.744	1378.125	0.1995	8354.883	9733.008	9323.877	"5986.230;7967.285;9689.941;9603.809;9474.609;9431.543;9345.410;9323.877;9259.277;9130.078;9065.479;8936.279;8354.883;7751.953;7299.756;6847.559;6782.959;6955.225;7062.891;7019.824;6869.092;6804.492;6761.426;6718.359;6610.693;6395.361;6201.562;6115.430;6223.096;6180.029"	"7881.152;11175.732;9840.674;9797.607;9668.408;9539.209;9474.609;9431.543;9345.410;9302.344;9194.678;9173.145;9043.945;8914.746;8828.613;8828.613;8850.146;8807.080;8720.947;8699.414;8828.613;8742.480;8720.947;8764.014;8677.881;8677.881;8764.014;8871.680;8936.279;8828.613"	"12661.523;12704.590;12510.791;11261.865;10443.604;9969.873;9776.074;9625.342;9560.742;9517.676;9496.143;9496.143;9474.609;9366.943;9323.877;9345.410;9323.877;9259.277;9366.943;9366.943;9410.010;9410.010;9388.477;9366.943;9711.475;10271.338;10486.670;10615.869;10981.934;10874.268"	2.088	6	12683.057	252.835	"F"
"30"	30	"Spectrogram 1"	1	2020.99554	2021.302939	3988.372	12306.977	7062.891	0.0907	5103.369	12166.26	7170.557	"5512.500;4306.641;4715.771;5146.436;5900.098;5770.898;5254.102;5297.168;5404.834;5383.301;5189.502;5167.969;5211.035;5038.770;5038.770;4974.170;4758.838"	"7795.020;4823.438;6481.494;6890.625;7428.955;7493.555;7321.289;7407.422;8010.352;7364.355;7278.223;7321.289;7278.223;7278.223;7342.822;7342.822;7256.689"	"11477.197;9603.809;7472.021;10658.936;12187.793;12209.326;12166.260;12187.793;12166.260;12166.260;12144.727;12123.193;12144.727;12015.527;11950.928;12015.527;11993.994"	1.929	7	12187.793	268.266	"M"
